Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
1736145823000,1.00020000,1.00030000,1.00020000,1.00030000,735.00000000,1736145823999,735.15570000,3,87.00000000,87.02610000,0
1736145824000,1.00030000,1.00030000,1.00030000,1.00030000,0.00000000,1736145824999,0.00000000,0,0.00000000,0.00000000,0
1736145825000,1.00020000,1.00020000,1.00020000,1.00020000,87.00000000,1736145825999,87.01740000,1,0.00000000,0.00000000,0
1736145826000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145826999,0.00000000,0,0.00000000,0.00000000,0
1736145827000,1.00020000,1.00020000,1.00020000,1.00020000,1000.00000000,1736145827999,1000.20000000,1,0.00000000,0.00000000,0
1736145828000,1.00030000,1.00030000,1.00020000,1.00030000,376.00000000,1736145828999,376.10720000,3,320.00000000,320.09600000,0
1736145829000,1.00020000,1.00030000,1.00020000,1.00020000,5677.00000000,1736145829999,5678.13730000,5,19.00000000,19.00570000,0
1736145830000,1.00020000,1.00020000,1.00020000,1.00020000,117.00000000,1736145830999,117.02340000,2,0.00000000,0.00000000,0
1736145831000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145831999,0.00000000,0,0.00000000,0.00000000,0
1736145832000,1.00030000,1.00030000,1.00030000,1.00030000,87.00000000,1736145832999,87.02610000,1,87.00000000,87.02610000,0
1736145833000,1.00020000,1.00020000,1.00020000,1.00020000,2934.00000000,1736145833999,2934.58680000,3,0.00000000,0.00000000,0
1736145834000,1.00030000,1.00030000,1.00030000,1.00030000,7212.00000000,1736145834999,7214.16360000,2,7212.00000000,7214.16360000,0
1736145835000,1.00020000,1.00030000,1.00020000,1.00030000,386.00000000,1736145835999,386.07990000,3,27.00000000,27.00810000,0
1736145836000,1.00020000,1.00020000,1.00020000,1.00020000,10050.00000000,1736145836999,10052.01000000,2,0.00000000,0.00000000,0
1736145837000,1.00030000,1.00030000,1.00020000,1.00020000,113.00000000,1736145837999,113.03130000,2,87.00000000,87.02610000,0
1736145838000,1.00030000,1.00030000,1.00020000,1.00020000,2629.00000000,1736145838999,2629.76390000,2,2381.00000000,2381.71430000,0
1736145839000,1.00030000,1.00030000,1.00020000,1.00020000,9422.00000000,1736145839999,9424.78560000,4,9012.00000000,9014.70360000,0
1736145840000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145840999,0.00000000,0,0.00000000,0.00000000,0
1736145841000,1.00020000,1.00020000,1.00020000,1.00020000,304.00000000,1736145841999,304.06080000,1,0.00000000,0.00000000,0
1736145842000,1.00030000,1.00030000,1.00030000,1.00030000,87.00000000,1736145842999,87.02610000,1,87.00000000,87.02610000,0
1736145843000,1.00020000,1.00020000,1.00020000,1.00020000,322.00000000,1736145843999,322.06440000,1,0.00000000,0.00000000,0
1736145844000,1.00030000,1.00030000,1.00030000,1.00030000,570.00000000,1736145844999,570.17100000,1,570.00000000,570.17100000,0
1736145845000,1.00020000,1.00030000,1.00020000,1.00030000,832.00000000,1736145845999,832.23990000,6,735.00000000,735.22050000,0
1736145846000,1.00020000,1.00020000,1.00020000,1.00020000,236.00000000,1736145846999,236.04720000,1,0.00000000,0.00000000,0
1736145847000,1.00030000,1.00030000,1.00020000,1.00020000,400.00000000,1736145847999,400.08120000,2,12.00000000,12.00360000,0
1736145848000,1.00020000,1.00030000,1.00020000,1.00030000,1306.00000000,1736145848999,1306.36580000,4,1046.00000000,1046.31380000,0
1736145849000,1.00030000,1.00030000,1.00020000,1.00020000,13141.00000000,1736145849999,13144.44240000,2,8142.00000000,8144.44260000,0
1736145850000,1.00030000,1.00030000,1.00020000,1.00030000,900.00000000,1736145850999,900.22700000,7,470.00000000,470.14100000,0
1736145851000,1.00020000,1.00030000,1.00020000,1.00030000,613.00000000,1736145851999,613.16030000,3,377.00000000,377.11310000,0
1736145852000,1.00030000,1.00030000,1.00030000,1.00030000,1764.00000000,1736145852999,1764.52920000,3,1764.00000000,1764.52920000,0
1736145853000,1.00030000,1.00030000,1.00030000,1.00030000,87.00000000,1736145853999,87.02610000,1,87.00000000,87.02610000,0
1736145854000,1.00020000,1.00030000,1.00020000,1.00030000,603.00000000,1736145854999,603.16220000,4,416.00000000,416.12480000,0
1736145855000,1.00020000,1.00020000,1.00020000,1.00020000,1097.00000000,1736145855999,1097.21940000,2,0.00000000,0.00000000,0
1736145856000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145856999,0.00000000,0,0.00000000,0.00000000,0
1736145857000,1.00030000,1.00030000,1.00030000,1.00030000,7853.00000000,1736145857999,7855.35590000,1,7853.00000000,7855.35590000,0
1736145858000,1.00030000,1.00030000,1.00020000,1.00020000,717.00000000,1736145858999,717.15200000,4,86.00000000,86.02580000,0
1736145859000,1.00020000,1.00020000,1.00020000,1.00020000,7047.00000000,1736145859999,7048.40940000,2,0.00000000,0.00000000,0
1736145860000,1.00030000,1.00030000,1.00020000,1.00020000,484.00000000,1736145860999,484.12580000,3,290.00000000,290.08700000,0
1736145861000,1.00020000,1.00020000,1.00020000,1.00020000,94.00000000,1736145861999,94.01880000,2,0.00000000,0.00000000,0
1736145862000,1.00020000,1.00020000,1.00020000,1.00020000,235.00000000,1736145862999,235.04700000,1,0.00000000,0.00000000,0
1736145863000,1.00020000,1.00020000,1.00020000,1.00020000,2775.00000000,1736145863999,2775.55500000,3,0.00000000,0.00000000,0
1736145864000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145864999,0.00000000,0,0.00000000,0.00000000,0
1736145865000,1.00030000,1.00030000,1.00020000,1.00020000,1518.00000000,1736145865999,1518.31050000,4,69.00000000,69.02070000,0
1736145866000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145866999,0.00000000,0,0.00000000,0.00000000,0
1736145867000,1.00020000,1.00030000,1.00020000,1.00030000,9394.00000000,1736145867999,9396.78590000,5,9071.00000000,9073.72130000,0
1736145868000,1.00030000,1.00030000,1.00030000,1.00030000,0.00000000,1736145868999,0.00000000,0,0.00000000,0.00000000,0
1736145869000,1.00020000,1.00030000,1.00020000,1.00030000,5362.00000000,1736145869999,5363.59120000,3,5188.00000000,5189.55640000,0
1736145870000,1.00030000,1.00030000,1.00020000,1.00020000,166790.00000000,1736145870999,166840.01340000,4,166554.00000000,166603.96620000,0
1736145871000,1.00020000,1.00020000,1.00020000,1.00020000,626.00000000,1736145871999,626.12520000,3,0.00000000,0.00000000,0
1736145872000,1.00030000,1.00030000,1.00020000,1.00020000,15412.00000000,1736145872999,15416.59770000,3,15153.00000000,15157.54590000,0
1736145873000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145873999,0.00000000,0,0.00000000,0.00000000,0
1736145874000,1.00020000,1.00030000,1.00020000,1.00030000,882.00000000,1736145874999,882.24100000,2,646.00000000,646.19380000,0
1736145875000,1.00030000,1.00030000,1.00030000,1.00030000,0.00000000,1736145875999,0.00000000,0,0.00000000,0.00000000,0
1736145876000,1.00030000,1.00030000,1.00020000,1.00020000,4174.00000000,1736145876999,4174.93150000,3,967.00000000,967.29010000,0
1736145877000,1.00020000,1.00020000,1.00020000,1.00020000,9575.00000000,1736145877999,9576.91500000,33,0.00000000,0.00000000,0
1736145878000,1.00020000,1.00030000,1.00020000,1.00020000,1047.00000000,1736145878999,1047.27320000,3,638.00000000,638.19140000,0
1736145879000,1.00030000,1.00030000,1.00030000,1.00030000,26.00000000,1736145879999,26.00780000,1,26.00000000,26.00780000,0
1736145880000,1.00030000,1.00030000,1.00030000,1.00030000,92.00000000,1736145880999,92.02760000,1,92.00000000,92.02760000,0
1736145881000,1.00030000,1.00030000,1.00020000,1.00020000,383.00000000,1736145881999,383.08040000,3,38.00000000,38.01140000,0
1736145882000,1.00020000,1.00020000,1.00020000,1.00020000,1548.00000000,1736145882999,1548.30960000,5,0.00000000,0.00000000,0
1736145883000,1.00020000,1.00030000,1.00020000,1.00030000,20261.00000000,1736145883999,20267.05220000,4,20000.00000000,20006.00000000,0
1736145884000,1.00020000,1.00020000,1.00020000,1.00020000,322.00000000,1736145884999,322.06440000,1,0.00000000,0.00000000,0
1736145885000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145885999,0.00000000,0,0.00000000,0.00000000,0
1736145886000,1.00020000,1.00030000,1.00020000,1.00020000,844.00000000,1736145886999,844.20990000,8,411.00000000,411.12330000,0
1736145887000,1.00020000,1.00020000,1.00020000,1.00020000,1235.00000000,1736145887999,1235.24700000,2,0.00000000,0.00000000,0
1736145888000,1.00020000,1.00020000,1.00020000,1.00020000,9486.00000000,1736145888999,9487.89720000,30,0.00000000,0.00000000,0
1736145889000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145889999,0.00000000,0,0.00000000,0.00000000,0
1736145890000,1.00020000,1.00030000,1.00020000,1.00020000,29.00000000,1736145890999,29.00720000,3,14.00000000,14.00420000,0
1736145891000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145891999,0.00000000,0,0.00000000,0.00000000,0
1736145892000,1.00020000,1.00020000,1.00020000,1.00020000,1153.00000000,1736145892999,1153.23060000,4,0.00000000,0.00000000,0
1736145893000,1.00020000,1.00020000,1.00020000,1.00020000,647.00000000,1736145893999,647.12940000,3,0.00000000,0.00000000,0
1736145894000,1.00030000,1.00030000,1.00030000,1.00030000,192.00000000,1736145894999,192.05760000,2,192.00000000,192.05760000,0
1736145895000,1.00030000,1.00030000,1.00030000,1.00030000,0.00000000,1736145895999,0.00000000,0,0.00000000,0.00000000,0
1736145896000,1.00020000,1.00020000,1.00020000,1.00020000,1486.00000000,1736145896999,1486.29720000,6,0.00000000,0.00000000,0
1736145897000,1.00020000,1.00020000,1.00020000,1.00020000,7.00000000,1736145897999,7.00140000,1,0.00000000,0.00000000,0
1736145898000,1.00020000,1.00020000,1.00020000,1.00020000,54.00000000,1736145898999,54.01080000,1,0.00000000,0.00000000,0
1736145899000,1.00020000,1.00020000,1.00020000,1.00020000,1484.00000000,1736145899999,1484.29680000,1,0.00000000,0.00000000,0
1736145900000,1.00030000,1.00030000,1.00020000,1.00020000,335.00000000,1736145900999,335.07690000,2,99.00000000,99.02970000,0
1736145901000,1.00030000,1.00030000,1.00030000,1.00030000,214.00000000,1736145901999,214.06420000,1,214.00000000,214.06420000,0
1736145902000,1.00030000,1.00030000,1.00030000,1.00030000,403.00000000,1736145902999,403.12090000,2,403.00000000,403.12090000,0
1736145903000,1.00020000,1.00020000,1.00020000,1.00020000,392.00000000,1736145903999,392.07840000,1,0.00000000,0.00000000,0
1736145904000,1.00020000,1.00030000,1.00020000,1.00030000,334.00000000,1736145904999,334.06800000,2,12.00000000,12.00360000,0
1736145905000,1.00020000,1.00020000,1.00020000,1.00020000,1401.00000000,1736145905999,1401.28020000,2,0.00000000,0.00000000,0
1736145906000,1.00020000,1.00020000,1.00020000,1.00020000,19373.00000000,1736145906999,19376.87460000,9,0.00000000,0.00000000,0
