Tx hash,From,To,Amount,Binance amount,Profit,Profit percentage
0x1497b9e2a6b97114c2295decac35db27a37576118d27e79407dd89e68201938f,POL,BTC,0.00029383,0.00029310623557999996,0.0719150638951889,0.002469290421501525
0x14ba4f8f50266e1e3a7a9403cd52475e87dc5579ab3aad8bde129186a570c367,POL,USDT,216.911774,216.88627428,0.025499719999999115,0.00011757184766371613
0x14e37538aa1c3f346bcde8b6679ebdf253f3d302e9d84a6cff246b04c4c5e178,USDC,POL,857.0397067,857.0729366602687,-0.017322778288087464,-3.877144971840247e-05
0x151a8f511200ae5402eb173522a354ad7d8c4162778a7140303b3e3d1beb8b81,AAVE,ETH,0.01436378899,0.014374250912200001,-0.03811665348582103,-0.000727823819404911
0x154d55a55c7c7ba07db56fae11d3314345a3a1ab3aafdc4b3ec5a63e2d02cf72,USDC,ETH,0.2701380182,0.27012679484259716,0.04092327916365823,4.1548478777805246e-05
0x15bbfc3e81ba4822a63b5a10cfaeadad2ae3fd8ee6e0a4ba9769e87fe0576d07,USDT,AAVE,0.2625634552,0.26247387376749126,0.0303448144480161,0.0003412965687705387
0x15e511b3ac1e94006d6ac9c16f9ca86b57e5b3c932025cbf782ebf831e64d51a,USDC,ETH,0.1643775621,0.16437377097737638,0.013825693451234846,2.306403631853313e-05
0x15ee77630723ad5b3011eeae628abe8545298e8be53b16b8bddb418affb4aa91,AAVE,ETH,0.01474605532,0.0147552572826,-0.03354584667792621,-0.0006236395898600417
0x160a3c3e6b014ffcc4bbecdf98e6f3891248f3041d1adecdcbb80faa1d6cb7bd,USDT,POL,1057.37,1057.267981438515,0.05276399999992991,9.649262370168174e-05
0x1684900e0d426bd231d7d53b4a1baa100927d27130b61e45815cf1752cf8563e,POL,ETH,0.07272785426,0.0727028796326,0.09107522348586859,0.00034351634386714676
0x168f36458a8c0ac7ce53370b452acf36672ee8e184db1922a3d71eca51f2b600,POL,ETH,0.05999762877,0.0599620874722,0.12961946848957795,0.0005927294945573379
0x17001e3d6cdd0888196e4ab8267264547a795b8bdbe19d3bd8b0caf6525a0e1d,POL,USDT,365.74412,365.76318584000006,-0.019065840000052958,-5.212618639097578e-05
0x176d66e916b15bc9a8f60502303b9b40a81f9a2847205da9942c8bac18557aba,USDC,POL,726.6014067,727.0681031165833,-0.24268213662332527,-0.0006418881733125409
0x17fee1dfeb0702c464e2b1a5eb869fce77203ff29d8431ea2e8896d56e7e752f,USDT,POL,1406.02,1405.999616270146,0.010623999999943772,1.4497678106164065e-05
0x183b53c55ce280ee59f539fb0458ada98874f820b08ebdc0f5019946fa8c1ee2,SAND,POL,99.009625,98.13243499135449,0.45657739949998966,0.00893883871038963
0x18d86a3eddbb7aee26f5a44f7ab842ca2024a7ccb9f31952f5568437265ffb7c,ETH,USDC,574.419393,574.4207215913999,-0.001328989977317019,-2.312923872621209e-06
0x18e6b629e38eb49bdc9fa547fe338b4ea0f1064fb5b8b72987306699e61edc2f,ETH,POL,847.0353613,847.6161154116819,-0.30135330855175174,-0.0006851617154540035
0x1947a879af67a7386c41329ac13602842f6c68a7cadc527afe16add17e81b90f,LINK,POL,357.1773126,357.1339844230027,0.022452661320004175,0.00012132190966734464
0x19a647081b4814beb6ca1ec662cbf96077211e7000f230ee0f862bd6699de382,BTC,USDC,1926.17,1931.6576093772,-5.488706899075427,-0.002840880987686678
0x1a85fd5293b394ad86ad760f90a43273229728083cb89aa044a65b6dc1215933,USDC,POL,801.4537542,801.4461302093334,0.0039713367382402795,9.51279241266617e-06
0x1a8ba1999e3beee3710e4fad43d2501c55a0f8b1e5262d68b2338788f86ac224,POL,USDC,301.408426,301.6196889807,-0.21130523329612483,-0.0007004283487392068
0x1ab3660a8cbd051ce181061894000dadadb98f1607daa38a0df1b2b00b90ad71,ETH,USDC,633.92521,633.8194462512,0.10578490154973273,0.00016686731438349665
